id,label,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5
TEST_0073,1,0.00026888391585089266,0.8590681552886963,0.12968595325946808,0.0015519998269155622,0.0009607508545741439,0.008464261889457703
TEST_0074,5,0.0005670737009495497,0.0005461462424136698,0.0003726148570422083,0.00021662451035808772,0.0023360818158835173,0.9959614872932434
TEST_0075,2,0.0003499018494039774,0.053438056260347366,0.9357624650001526,0.002337745623663068,0.007842791266739368,0.0002690469555091113
TEST_0076,0,0.9843270778656006,0.0020977987442165613,0.00045159057481214404,0.0075621334835886955,0.00018563054618425667,0.0053757475689053535
TEST_0077,3,0.0008690209942869842,0.0009243445238098502,0.00623761722818017,0.9914035201072693,6.33477684459649e-05,0.0005021499237045646
TEST_0078,4,0.0006256733322516084,0.0004240433918312192,0.0024606476072221994,0.0003368879551999271,0.9960662722587585,8.647893992019817e-05
TEST_0079,2,0.05321377143263817,0.03917801007628441,0.40072065591812134,0.3822912871837616,0.12303108721971512,0.0015652092406526208
TEST_0080,0,0.6168654561042786,0.000752283725887537,0.0016639528330415487,0.28109055757522583,0.0010259856935590506,0.098601795732975
TEST_0081,2,0.00020537768432404846,0.08630654960870743,0.9087077379226685,0.0033676226157695055,0.0009840914281085134,0.00042859508539550006
TEST_0082,1,0.0003077506844419986,0.9961585998535156,0.001419887994416058,0.0003281167591921985,0.0002213628904428333,0.0015643080696463585
TEST_0083,2,0.000514723127707839,0.026406126096844673,0.9640622138977051,0.005284817889332771,0.003536706790328026,0.0001954345207195729
TEST_0084,3,0.004529000259935856,0.0007094271713867784,0.010938582010567188,0.9825509786605835,0.00017776599270291626,0.0010942320805042982
TEST_0085,0,0.9928537011146545,0.00020005335682071745,8.516611705999821e-05,0.0010968889109790325,0.00019314305973239243,0.005571028683334589
TEST_0086,0,0.9973893165588379,3.932088293367997e-05,6.865923933219165e-05,0.0020282058976590633,0.0002194046537624672,0.0002550843928474933
TEST_0087,3,0.002017633058130741,0.0011389449937269092,0.002449363237246871,0.9938843846321106,4.9340629630023614e-05,0.0004603266716003418
TEST_0088,0,0.9969204068183899,7.419372559525073e-05,0.00011332648136885837,0.0011617208365350962,0.0007191539043560624,0.0010112026939168572
TEST_0089,5,0.0006662362720817327,0.0019093358423560858,0.0001426242815796286,0.00022664974676445127,0.00018779307720251381,0.9968673586845398
TEST_0090,3,0.0032054809853434563,0.0025607477873563766,0.02983350306749344,0.9624816179275513,0.0005520535632967949,0.001366600045002997
TEST_0091,0,0.9274140000343323,0.04359642416238785,0.0015973650151863694,0.008616998791694641,0.0015733273467049003,0.01720188930630684
TEST_0092,4,0.000162559183081612,0.0004621808766387403,0.0051760622300207615,0.0002703089267015457,0.9937902092933655,0.00013868187670595944
TEST_0093,0,0.997911274433136,5.7281147746834904e-05,8.01428614067845e-05,0.0014121189014986157,0.00020718458108603954,0.0003320017422083765
TEST_0094,1,0.044433318078517914,0.46494755148887634,0.00922409538179636,0.017240379005670547,0.001042864634655416,0.4631118178367615
TEST_0095,0,0.9972991347312927,0.00023473725013900548,6.809876504121348e-05,0.001573817222379148,4.1202831198461354e-05,0.0007830135873518884
TEST_0096,5,0.008190237917006016,0.004863212816417217,0.00017415998445358127,0.0009448032360523939,0.00012870386126451194,0.9856988787651062
TEST_0097,1,0.001097367494367063,0.9853427410125732,0.003359612077474594,0.005080506671220064,7.4026218499057e-05,0.005045732017606497
TEST_0098,2,0.0005895077483728528,0.08679460734128952,0.7207693457603455,0.0016026373486965895,0.18910017609596252,0.0011437494540587068
TEST_0099,4,0.00019063125364482403,0.0002441946999169886,0.002449131803587079,0.0001919196074595675,0.9967398047447205,0.00018429946794640273
TEST_0100,1,0.0006541619659401476,0.9911902546882629,0.0045289406552910805,0.002995960181578994,0.00012439371494110674,0.0005062916316092014
TEST_0101,4,0.00022593505855184048,0.0018634506268426776,0.011278240010142326,0.00033973975223489106,0.9853401780128479,0.000952474249061197
TEST_0102,5,0.004490881226956844,0.0007414728170260787,0.000350988149875775,0.00025959862978197634,0.006596933118999004,0.9875601530075073
TEST_0103,2,0.000967215106356889,0.01652180776000023,0.9215372800827026,0.05910664424300194,0.0010950540890917182,0.0007719763671047986
TEST_0104,4,0.00030277541372925043,0.002065835753455758,0.035347871482372284,0.0009719020454213023,0.9611750841140747,0.00013652034976985306
TEST_0105,1,0.0020987950265407562,0.9853128790855408,0.0005227865185588598,0.0010888447286561131,0.0001692594087217003,0.010807447135448456
TEST_0106,4,0.05197588726878166,0.010083791799843311,0.16689974069595337,0.16438256204128265,0.5971892476081848,0.009468769654631615
TEST_0107,3,0.005510631483048201,0.00029625382740050554,0.0033390019088983536,0.9893783330917358,0.00018251246365252882,0.001293252338655293
TEST_0108,5,0.0013764690374955535,0.04228037968277931,0.0003858961572404951,0.0008490857435390353,0.0002930070913862437,0.954815149307251
TEST_0109,1,0.0002590208896435797,0.7215163707733154,0.27425551414489746,0.0009573020506650209,0.001568263629451394,0.001443507382646203
TEST_0110,4,0.024139007553458214,0.02291368506848812,0.2805141806602478,0.2115977704524994,0.45903247594833374,0.0018028800841420889
TEST_0111,0,0.9974206686019897,0.00017554078658577055,7.772326353006065e-05,0.0014641819288954139,0.00015871052164584398,0.0007031873101368546
TEST_0112,0,0.9912303686141968,0.00034764898009598255,9.294166375184432e-05,0.004376391880214214,6.711887544952333e-05,0.003885530401021242
TEST_0113,3,0.043109528720378876,0.005945126060396433,0.016108883544802666,0.4703243374824524,0.006289782468229532,0.458222359418869
TEST_0114,2,0.00023743222118355334,0.1180824264883995,0.8773444294929504,0.002136982511729002,0.001993058016523719,0.00020567687170114368
TEST_0115,2,0.0016424889909103513,0.08921732753515244,0.8467401266098022,0.053420957177877426,0.003247251734137535,0.005731842014938593
TEST_0116,1,0.0002941049460787326,0.9267165660858154,0.0691298171877861,0.0009039887227118015,0.0012145647779107094,0.0017409465508535504
TEST_0117,0,0.9892963767051697,0.00027776823844760656,9.33206538320519e-05,0.0016331124352291226,0.00011795863247243688,0.008581466041505337
TEST_0118,0,0.9980390667915344,0.00010163507977267727,4.670480848290026e-05,0.001018537557683885,6.877855776110664e-05,0.0007252738578245044
TEST_0119,0,0.8898971080780029,0.013775693252682686,0.0003400025307200849,0.0035744355991482735,0.00026295497082173824,0.09214981645345688
TEST_0120,1,0.00028216856298968196,0.9279203414916992,0.06856022030115128,0.0024857327807694674,0.00039821863174438477,0.00035330172977410257
TEST_0121,1,0.001022375887259841,0.9874588251113892,0.0005775091121904552,0.0008521578274667263,0.00014729365648236126,0.009941856376826763
TEST_0122,1,0.0035366108641028404,0.650588870048523,0.31791988015174866,0.018795493990182877,0.007250864990055561,0.0019082592334598303
TEST_0123,4,0.0008245277567766607,0.1948537528514862,0.2724648118019104,0.001554848626255989,0.516275942325592,0.014026102609932423
TEST_0124,0,0.9951741099357605,0.00024495020625181496,6.388831388903782e-05,0.002452382817864418,4.5731365389656276e-05,0.0020189385395497084
TEST_0125,0,0.9895691871643066,0.00019235034415032715,0.00010614481288939714,0.0018528971122577786,0.0002087340981233865,0.008070701733231544
TEST_0126,4,0.00043339692638255656,0.0004541170201264322,0.00713172135874629,0.0008607712225057185,0.9909648895263672,0.00015507880016230047
TEST_0127,5,0.045480504631996155,0.0015470589278265834,0.003086490323767066,0.002419783268123865,0.4177856147289276,0.5296805500984192
TEST_0128,3,0.009830025024712086,0.0027897104155272245,0.009527388960123062,0.8746675848960876,0.00189308007247746,0.10129223018884659
TEST_0129,5,0.1189003437757492,0.001556321163661778,0.003628714708611369,0.003962482791393995,0.4167775809764862,0.4551745653152466
TEST_0130,4,0.002479559974744916,0.0034885082859545946,0.06794790923595428,0.011013675481081009,0.9146500825881958,0.00042025986476801336
TEST_0131,3,0.01632511056959629,0.0023510772734880447,0.0018195732263848186,0.9752202033996582,0.00011106891906820238,0.004172959364950657
TEST_0132,4,0.0008230677340179682,0.00029155975789763033,0.0022866802755743265,0.0006300149252638221,0.995159387588501,0.0008093081414699554
TEST_0133,5,0.0036060737911611795,0.013864332810044289,0.0004200508410576731,0.0012939069420099258,0.0005538423429243267,0.9802618026733398
TEST_0134,1,0.0005434624617919326,0.8434576392173767,0.151549831032753,0.0021604259964078665,0.0015669804997742176,0.0007216650992631912
TEST_0135,0,0.9886096715927124,0.00010143880354007706,0.00016825292550493032,0.010527722537517548,0.00017048875452019274,0.0004224317381158471
TEST_0136,0,0.6895794868469238,0.0008868881268426776,0.0008024291601032019,0.2154267579317093,0.00029187145992182195,0.09301256388425827
TEST_0137,0,0.8766221404075623,0.00045365840196609497,0.0017774106236174703,0.007974564097821712,0.10940210521221161,0.003770132316276431
TEST_0138,2,0.0010416547302156687,0.06229688599705696,0.7188925743103027,0.21690475940704346,0.0004574422782752663,0.00040667582652531564
TEST_0139,0,0.9976142048835754,8.05470917839557e-05,7.658822869416326e-05,0.0008367006084881723,0.0004155934148002416,0.0009763570269569755
TEST_0140,4,0.03980904445052147,0.010755712166428566,0.08691193163394928,0.06902466714382172,0.5444431900978088,0.24905544519424438
TEST_0141,4,0.0002594464458525181,0.0007698811241425574,0.007287262007594109,0.00038603387656621635,0.9910678267478943,0.00022952642757445574
TEST_0142,5,0.00689909840002656,0.00394399743527174,0.00017175645916722715,0.0008250661776401103,0.00012978976883459836,0.9880303144454956
TEST_0143,5,0.0003693885519169271,0.010322948917746544,0.00021905548055656254,0.0002664086932782084,0.0002292422577738762,0.9885929822921753
TEST_0144,5,0.0012199238408356905,0.0015796673251315951,0.0002247383090434596,0.0003967892553191632,0.0002979159471578896,0.9962809681892395
TEST_0145,2,0.00031071974080987275,0.02842422015964985,0.9629175662994385,0.002501519164070487,0.005476949270814657,0.0003690320299938321
TEST_0146,0,0.9170536994934082,0.000656682881526649,0.00023605367459822446,0.0030397875234484673,0.0004657116951420903,0.07854807376861572
TEST_0147,0,0.827907919883728,0.0006680783117190003,0.00031395378755405545,0.006016899831593037,0.000561643741093576,0.16453152894973755
TEST_0148,4,0.0007978263893164694,0.001645353389903903,0.04444403201341629,0.0039217048324644566,0.9436836242675781,0.005507484544068575
TEST_0149,4,0.00285911513492465,0.0003121658228337765,0.0023333069402724504,0.0009054033434949815,0.9930610656738281,0.0005289565306156874
TEST_0150,1,0.0002819942310452461,0.9939900636672974,0.0032622492872178555,0.0003117020532954484,0.00021844996081199497,0.0019355518743395805
TEST_0151,1,0.00032391215790994465,0.9792354106903076,0.0020435748156160116,0.000522193091455847,0.00013338822463992983,0.017741531133651733
TEST_0152,2,0.00019777474517468363,0.04749096930027008,0.9487109184265137,0.0010927894618362188,0.0020470614545047283,0.00046047649811953306
TEST_0153,4,0.0004984374390915036,0.0001937466295203194,0.003781250910833478,0.0005731662968173623,0.9948564767837524,9.693125321064144e-05
TEST_0154,4,0.026997961103916168,0.00040387953049503267,0.0022088855039328337,0.0013795651029795408,0.9686098098754883,0.0003998704196419567
TEST_0155,5,0.2509002685546875,0.010707881301641464,0.0004614999343175441,0.026446307078003883,0.00011069017637055367,0.7113733887672424
TEST_0156,3,0.09067443013191223,0.10724430531263351,0.04208755865693092,0.657778799533844,0.004381900653243065,0.09783299267292023
TEST_0157,5,0.002573152771219611,0.0010655715595930815,0.0007265768363140523,0.0003600042837206274,0.01044694148004055,0.9848277568817139
TEST_0158,2,0.00027722425875253975,0.21587249636650085,0.7792824506759644,0.001110895536839962,0.0029212962836027145,0.0005356137407943606
TEST_0159,4,0.0009717635693959892,0.0005769850686192513,0.005573458969593048,0.0009645327809266746,0.9918507933616638,6.248861609492451e-05
TEST_0160,0,0.9963361620903015,6.517242582049221e-05,6.856310210423544e-05,0.0017796456813812256,0.00014900777023285627,0.001601467956788838
TEST_0161,5,0.0006210071151144803,0.0283157117664814,0.0025236401706933975,0.0004096507327631116,0.015583217144012451,0.9525467753410339
TEST_0162,4,0.0002848647709470242,0.00028698029927909374,0.002708748448640108,0.00030899030389264226,0.9963083267211914,0.00010208436287939548
TEST_0163,3,0.0025660404935479164,0.000359131779987365,0.0009381682612001896,0.9952355623245239,4.824381539947353e-05,0.0008528812322765589
TEST_0164,4,0.0012649735435843468,0.00018011998326983303,0.0016408937517553568,0.00041937633068300784,0.9961484670639038,0.00034616023185662925
TEST_0165,4,0.00019004088244400918,0.000650257570669055,0.007155254483222961,0.000343579042237252,0.9913116693496704,0.0003492015821393579
TEST_0166,3,0.0013167865108698606,0.00037923105992376804,0.00390198128297925,0.9939310550689697,7.811187242623419e-05,0.000392808869946748
TEST_0167,1,0.001646771328523755,0.9947916865348816,0.0009990971302613616,0.0008559941779822111,0.00028438950539566576,0.0014220905723050237
TEST_0168,2,0.0003253871400374919,0.025183530524373055,0.960559606552124,0.0017240752931684256,0.012034625746309757,0.00017278383893426508
TEST_0169,3,0.0016049614641815424,0.00020052041509188712,0.00215482828207314,0.9952971339225769,7.901883509475738e-05,0.0006635540630668402
TEST_0170,2,0.0010686458554118872,0.00909043662250042,0.9092286825180054,0.02209187112748623,0.05214823782444,0.0063721067272126675
TEST_0171,1,0.0001850812550401315,0.9928990006446838,0.0030228320974856615,0.00032940495293587446,0.0003660877700895071,0.003197586629539728
TEST_0172,1,0.00040233213803730905,0.879592776298523,0.025991717353463173,0.010667182505130768,0.0008685527136549354,0.08247742056846619
TEST_0173,3,0.27614226937294006,0.0030827391892671585,0.04448556900024414,0.445756196975708,0.19548499584197998,0.035048242658376694
TEST_0174,0,0.9914894700050354,0.00028081468190066516,0.00012749838060699403,0.0041116285137832165,0.0002002239052671939,0.0037903753109276295
TEST_0175,3,0.08553142845630646,0.001057795831002295,0.002063421532511711,0.9093732833862305,0.00022571365116164088,0.0017483355477452278
TEST_0176,2,0.0005530727794393897,0.14372605085372925,0.8335322737693787,0.021235274150967598,0.0008105047745630145,0.00014280359027907252
TEST_0177,3,0.012524875812232494,0.000689402804709971,0.0009308882290497422,0.9753277897834778,5.333438457455486e-05,0.010473690927028656
TEST_0178,5,0.003656454151496291,0.0003936194407287985,0.0001524221443105489,0.0002133191446773708,0.0010512331500649452,0.9945329427719116
TEST_0179,0,0.9133356809616089,0.0013317293487489223,0.00023372939904220402,0.0013005539076402783,0.0010999590158462524,0.08269834518432617
TEST_0180,4,0.0004363679327070713,0.0008508919854648411,0.0046135056763887405,0.00035459798527881503,0.9934799671173096,0.0002646826615091413
TEST_0181,1,0.0021589237730950117,0.7505465149879456,0.17190736532211304,0.013644502498209476,0.02618204802274704,0.03556066378951073
TEST_0182,3,0.0036386330612003803,0.028668615967035294,0.2748779058456421,0.5755817294120789,0.013141106814146042,0.10409199446439743
TEST_0183,3,0.0012105907080695033,0.000393099122447893,0.0048451535403728485,0.9930933117866516,9.343742567580193e-05,0.00036442335112951696
TEST_0184,0,0.7731847763061523,0.008691726252436638,0.0018623186042532325,0.005115303210914135,0.010253134183585644,0.20089271664619446
TEST_0185,2,0.0022647385485470295,0.0669865533709526,0.7331405878067017,0.1911594420671463,0.0008698876481503248,0.005578820593655109
TEST_0186,5,0.0008931516786105931,0.0004492733860388398,0.0003123968781437725,0.0001714465324766934,0.0037198096979409456,0.9944539070129395
TEST_0187,0,0.9952965378761292,0.00014804198872298002,6.592696445295587e-05,0.002134402748197317,6.197187030920759e-05,0.0022931257262825966
TEST_0188,0,0.9972458481788635,0.0003535461728461087,6.883668538648635e-05,0.0018924812320619822,4.7808360250201076e-05,0.0003914564149454236
TEST_0189,0,0.9639489054679871,0.008783957920968533,0.001262915669940412,0.017562370747327805,0.0019378369906917214,0.00650402856990695
TEST_0190,4,0.002114544389769435,0.0005110650672577322,0.0016004504868760705,0.00031879390007816255,0.994301438331604,0.0011537079699337482
TEST_0191,4,0.0014944319846108556,0.0002685603976715356,0.0015621465863659978,0.0003157324099447578,0.9932224750518799,0.0031366623006761074
TEST_0192,4,0.0001980167580768466,0.00028082606149837375,0.0019549860153347254,0.00015673832967877388,0.9971673488616943,0.0002420574164716527
TEST_0193,4,0.000692271685693413,0.00704287551343441,0.012704013846814632,0.0004928630078211427,0.9767522811889648,0.002315708203241229
TEST_0194,0,0.9982735514640808,8.822618838166818e-05,5.146207695361227e-05,0.0007710937643423676,0.00016059904010035098,0.0006550776888616383
TEST_0195,4,0.0007392573170363903,0.0002474497596267611,0.00160034850705415,0.00039350902079604566,0.996492326259613,0.0005271360278129578
TEST_0196,5,0.005244739353656769,0.15568281710147858,0.017238598316907883,0.16138382256031036,0.0016650727484375238,0.6587849259376526
TEST_0197,1,0.00038145354483276606,0.7266035079956055,0.26767054200172424,0.0011634998954832554,0.0021721315570175648,0.0020088700111955404
TEST_0198,5,0.4837031960487366,0.009727539494633675,0.0005198248545639217,0.01647368259727955,0.00016125760157592595,0.4894145131111145
TEST_0199,3,0.0011025752173736691,0.0024598855525255203,0.0075282626785337925,0.9884679913520813,6.317083170870319e-05,0.0003781308769248426
TEST_0200,4,0.0004420735640451312,0.0017231069505214691,0.006527035962790251,0.0003201741201337427,0.9883711338043213,0.002616492100059986
TEST_0201,0,0.7564107179641724,0.0006101909093558788,0.0012671195436269045,0.24038401246070862,0.0004707503248937428,0.0008572298684157431
TEST_0202,5,0.015330709517002106,0.022393228486180305,0.00046025635674595833,0.0023585131857544184,0.00030257206526584923,0.9591547250747681
TEST_0203,1,0.0003674571053124964,0.9932006001472473,0.004967581946402788,0.0007158094667829573,0.0002538157859817147,0.000494728796184063
TEST_0204,0,0.658686637878418,0.0005129288765601814,0.004822840448468924,0.018656710162758827,0.31460750102996826,0.00271339388564229
TEST_0205,1,0.00014793421723879874,0.9925857782363892,0.005315280519425869,0.0006118700257502496,0.00015946204075589776,0.0011796631151810288
TEST_0206,3,0.003525311127305031,0.0004404885694384575,0.0012665038229897618,0.9942008256912231,5.79962033953052e-05,0.0005088896723464131
TEST_0207,1,0.032815780490636826,0.5699256062507629,0.04985037073493004,0.3374110162258148,0.0026011376176029444,0.007396104279905558
TEST_0208,0,0.9624311327934265,0.0003889921063091606,0.0004636333615053445,0.0024887945037335157,0.0050218841060996056,0.0292055606842041
TEST_0209,4,0.0004972554743289948,0.00042409790330566466,0.0023291760589927435,0.00019993117894046009,0.9947929382324219,0.0017565781017765403
