id,label,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5
TEST_0018,4,0.07822892814874649,0.059399526566267014,0.27484452724456787,0.04141124337911606,0.48081377148628235,0.06530199199914932
TEST_0019,0,0.33930060267448425,0.09184296429157257,0.09145361185073853,0.14278770983219147,0.2511395215988159,0.08347557485103607
TEST_0020,4,0.15354441106319427,0.06081661954522133,0.22677035629749298,0.06281573325395584,0.43009936809539795,0.06595350801944733
TEST_0021,4,0.2810623347759247,0.12209472805261612,0.08739446103572845,0.12007260322570801,0.310164213180542,0.07921164482831955
TEST_0022,2,0.059285908937454224,0.062362782657146454,0.44397640228271484,0.06488565355539322,0.2523653209209442,0.11712393164634705
TEST_0023,1,0.23973983526229858,0.31243661046028137,0.05695582926273346,0.13990508019924164,0.15760207176208496,0.09336058795452118
TEST_0024,1,0.14925163984298706,0.21818169951438904,0.16587461531162262,0.20083709061145782,0.14681541919708252,0.11903952807188034
TEST_0025,2,0.10950520634651184,0.10653853416442871,0.3828236162662506,0.1728503704071045,0.12301096320152283,0.10527132451534271
TEST_0026,4,0.15747548639774323,0.07946856319904327,0.24915599822998047,0.10581058263778687,0.3388427495956421,0.06924661248922348
TEST_0027,1,0.19231735169887543,0.33723482489585876,0.0645870640873909,0.08075522631406784,0.23575247824192047,0.08935306966304779
TEST_0028,1,0.09604477882385254,0.4163867235183716,0.05889800935983658,0.1662890613079071,0.09523263573646545,0.16714878380298615
TEST_0029,4,0.2501109540462494,0.04259157553315163,0.20911601185798645,0.08006586879491806,0.35568365454673767,0.0624319352209568
TEST_0030,4,0.27917662262916565,0.17281846702098846,0.03555219620466232,0.098781518638134,0.32542312145233154,0.08824808895587921
TEST_0031,4,0.12176840752363205,0.07700232416391373,0.24510908126831055,0.06144344061613083,0.4108489155769348,0.08382783085107803
TEST_0032,2,0.05677040293812752,0.1220124289393425,0.34940966963768005,0.05357455834746361,0.25377166271209717,0.16446126997470856
TEST_0033,3,0.19876696169376373,0.08761619031429291,0.23241305351257324,0.2423943281173706,0.12287962436676025,0.11592984199523926
TEST_0034,0,0.3627699613571167,0.18043547868728638,0.0341934934258461,0.16376008093357086,0.17518168687820435,0.08365929871797562
TEST_0035,3,0.19961056113243103,0.18518579006195068,0.07737582921981812,0.21008387207984924,0.17086507380008698,0.15687887370586395
TEST_0036,0,0.33143559098243713,0.16698862612247467,0.056157905608415604,0.21259118616580963,0.13116903603076935,0.10165765881538391
TEST_0037,4,0.07383491098880768,0.1479913592338562,0.2099739909172058,0.053996775299310684,0.35281839966773987,0.16138456761837006
TEST_0038,1,0.1549438238143921,0.31794580817222595,0.07350271195173264,0.174518883228302,0.10227712988853455,0.17681165039539337
TEST_0039,4,0.16610397398471832,0.09022502601146698,0.16493935883045197,0.11609004437923431,0.3512723743915558,0.11136922985315323
TEST_0040,1,0.10502621531486511,0.4992159307003021,0.02592151053249836,0.11352755129337311,0.10408610850572586,0.1522226780653
TEST_0041,1,0.15672016143798828,0.3199419379234314,0.03229830041527748,0.09675570577383041,0.25528600811958313,0.1389978677034378
TEST_0042,2,0.13249905407428741,0.045123159885406494,0.46436670422554016,0.15642447769641876,0.11811301112174988,0.08347360044717789
TEST_0043,4,0.08497440069913864,0.08150812238454819,0.18335357308387756,0.06397107988595963,0.49565592408180237,0.09053689241409302
TEST_0044,4,0.06638569384813309,0.10775304585695267,0.24537508189678192,0.04122345149517059,0.40654078125953674,0.132721945643425
TEST_0045,1,0.1295594424009323,0.3697452247142792,0.09841303527355194,0.10033386200666428,0.13367874920368195,0.16826967895030975
TEST_0046,1,0.15115061402320862,0.22761519253253937,0.19713252782821655,0.09679505974054337,0.21379081904888153,0.11351579427719116
TEST_0047,1,0.13624387979507446,0.40501272678375244,0.02885180152952671,0.13933387398719788,0.13680212199687958,0.15375560522079468
TEST_0048,4,0.05635698512196541,0.11338510364294052,0.3146061301231384,0.0383366197347641,0.35923972725868225,0.118075430393219
TEST_0049,1,0.11708685755729675,0.4450024962425232,0.03764067217707634,0.14344480633735657,0.10321401804685593,0.15361113846302032
TEST_0050,0,0.3106260299682617,0.13518399000167847,0.10650064796209335,0.1891205608844757,0.15219594538211823,0.10637284070253372
TEST_0051,0,0.23023845255374908,0.10989436507225037,0.20739386975765228,0.22537732124328613,0.12724226713180542,0.09985371679067612
TEST_0052,4,0.13388371467590332,0.23478643596172333,0.06404785811901093,0.09195862710475922,0.32990241050720215,0.14542095363140106
TEST_0053,4,0.09508468210697174,0.08543604612350464,0.24194346368312836,0.04788137599825859,0.45523005723953247,0.0744243785738945
TEST_0054,0,0.26594284176826477,0.10877688974142075,0.13106679916381836,0.17277155816555023,0.21495488286018372,0.10648702830076218
TEST_0055,2,0.20586572587490082,0.07988456636667252,0.2773716151714325,0.19885337352752686,0.14655503630638123,0.09146969765424728
TEST_0056,4,0.050008099526166916,0.11652462929487228,0.25261595845222473,0.04236790910363197,0.38479265570640564,0.15369075536727905
TEST_0057,2,0.09298183023929596,0.13110730051994324,0.32163840532302856,0.13370923697948456,0.15985678136348724,0.16070644557476044
TEST_0058,4,0.12155306339263916,0.05592934414744377,0.2880612313747406,0.06999573111534119,0.39935392141342163,0.06510671973228455
TEST_0059,4,0.04638056457042694,0.06305298209190369,0.34867584705352783,0.040282003581523895,0.3990207314491272,0.10258786380290985
TEST_0060,1,0.16539239883422852,0.4519653618335724,0.01822108030319214,0.13414496183395386,0.11440645158290863,0.11586973071098328
TEST_0061,2,0.05197056755423546,0.08752379566431046,0.3746863007545471,0.041001349687576294,0.30691608786582947,0.13790187239646912
TEST_0062,0,0.3228531777858734,0.1878461241722107,0.03348308429121971,0.1435389667749405,0.22446228563785553,0.08781635761260986
TEST_0063,1,0.10985878109931946,0.48143795132637024,0.028840545564889908,0.11378733068704605,0.10081302374601364,0.165262371301651
TEST_0064,2,0.0478057898581028,0.10213642567396164,0.39095816016197205,0.048522986471652985,0.2762123942375183,0.13436424732208252
TEST_0065,2,0.0931410938501358,0.11096708476543427,0.35407373309135437,0.08458679169416428,0.23742015659809113,0.11981112509965897
TEST_0066,4,0.31063246726989746,0.10978232324123383,0.08317557722330093,0.09593948721885681,0.3248368501663208,0.07563327997922897
TEST_0067,2,0.1570046991109848,0.06469500809907913,0.3076527416706085,0.14130602777004242,0.24304264783859253,0.08629889041185379
TEST_0068,4,0.17734237015247345,0.05598869547247887,0.26753732562065125,0.09760031849145889,0.318358838558197,0.08317244797945023
TEST_0069,0,0.22697357833385468,0.0877062976360321,0.19437721371650696,0.22669191658496857,0.1463288962841034,0.1179221048951149
TEST_0070,2,0.06079394370317459,0.19036003947257996,0.2845117449760437,0.08006064593791962,0.1705428808927536,0.21373073756694794
TEST_0071,2,0.04275646433234215,0.1395144909620285,0.31371474266052246,0.054310042411088943,0.2846944332122803,0.16500982642173767
TEST_0072,4,0.21828094124794006,0.15895622968673706,0.08497720956802368,0.07278163731098175,0.3780309557914734,0.08697302639484406
TEST_0073,2,0.18887966871261597,0.08850272744894028,0.2919852137565613,0.16310429573059082,0.17960071563720703,0.08792738616466522
TEST_0074,2,0.05526236072182655,0.17787015438079834,0.3179112672805786,0.0803818479180336,0.22367186844348907,0.14490249752998352
TEST_0075,4,0.12022073566913605,0.0558556504547596,0.2958402931690216,0.07876677066087723,0.3617140054702759,0.08760252594947815
TEST_0076,5,0.16840879619121552,0.18224866688251495,0.12409467995166779,0.1782311350107193,0.15467657148838043,0.19234015047550201
TEST_0077,0,0.3804057538509369,0.13963325321674347,0.04120346158742905,0.12218227237462997,0.24718543887138367,0.06938981264829636
TEST_0078,4,0.056996800005435944,0.08906838297843933,0.2962130010128021,0.042264603078365326,0.36927253007888794,0.14618468284606934
TEST_0079,4,0.1350124180316925,0.09198968857526779,0.2361975461244583,0.06201367825269699,0.39318108558654785,0.08160558342933655
TEST_0080,1,0.20587992668151855,0.25566038489341736,0.09975600987672806,0.10294990986585617,0.20320111513137817,0.13255265355110168
TEST_0081,4,0.15771573781967163,0.057234007865190506,0.24676981568336487,0.06581948697566986,0.40939635038375854,0.06306459754705429
TEST_0082,2,0.1056138128042221,0.07900696247816086,0.40092387795448303,0.1930093914270401,0.09239514917135239,0.12905080616474152
TEST_0083,4,0.1403685361146927,0.06366239488124847,0.27952274680137634,0.07166708260774612,0.3742258846759796,0.07055333256721497
TEST_0084,4,0.21706029772758484,0.10158514231443405,0.06417040526866913,0.062387578189373016,0.47961127758026123,0.07518530637025833
TEST_0085,1,0.08752209693193436,0.5218064188957214,0.023783665150403976,0.1031857579946518,0.11628198623657227,0.14742006361484528
TEST_0086,1,0.12276750057935715,0.43108248710632324,0.028071101754903793,0.11930645257234573,0.13146087527275085,0.16731159389019012
TEST_0087,0,0.3858698606491089,0.14523562788963318,0.0410989411175251,0.15982963144779205,0.18474692106246948,0.0832190290093422
TEST_0088,1,0.08969823271036148,0.3884454369544983,0.05765948072075844,0.10187789797782898,0.17705890536308289,0.18526004254817963
TEST_0089,1,0.1470966935157776,0.27253592014312744,0.159778892993927,0.1548314392566681,0.13311494886875153,0.13264207541942596
TEST_0090,4,0.169047549366951,0.21317708492279053,0.07196428626775742,0.06418424844741821,0.3690175414085388,0.11260928213596344
TEST_0091,4,0.0713115707039833,0.2256433665752411,0.14424699544906616,0.08469599485397339,0.28973379731178284,0.1843682825565338
TEST_0092,4,0.06052631512284279,0.07374141365289688,0.30413928627967834,0.03641133010387421,0.4180780053138733,0.10710365325212479
TEST_0093,1,0.11938323080539703,0.4633737802505493,0.03142533823847771,0.10657279938459396,0.10758722573518753,0.17165762186050415
TEST_0094,1,0.15052394568920135,0.2157910168170929,0.1483226716518402,0.17973938584327698,0.1284366250038147,0.17718636989593506
TEST_0095,1,0.16613033413887024,0.2861989438533783,0.06772378087043762,0.1874045431613922,0.13142874836921692,0.1611136496067047
TEST_0096,1,0.11243195831775665,0.24346739053726196,0.1597875952720642,0.17378011345863342,0.11679542809724808,0.19373752176761627
TEST_0097,3,0.1749275028705597,0.10750413686037064,0.2079271823167801,0.2614292800426483,0.10198602080345154,0.14622586965560913
TEST_0098,4,0.09308106452226639,0.09231028705835342,0.23471830785274506,0.0500154010951519,0.434225469827652,0.09564947336912155
TEST_0099,2,0.04036601632833481,0.07365285605192184,0.3795422911643982,0.0333271287381649,0.35367873311042786,0.1194329783320427
TEST_0100,3,0.14953851699829102,0.11202237010002136,0.22312946617603302,0.2801212668418884,0.10298315435647964,0.13220521807670593
TEST_0101,4,0.07589516788721085,0.10911624878644943,0.2691507637500763,0.051711127161979675,0.3970242440700531,0.09710243344306946
TEST_0102,1,0.13316118717193604,0.33482444286346436,0.11630138009786606,0.14379559457302094,0.13935419917106628,0.13256318867206573
TEST_0103,4,0.14931511878967285,0.07804753631353378,0.14408205449581146,0.048609860241413116,0.5063477754592896,0.07359767705202103
TEST_0104,4,0.11217695474624634,0.0630878284573555,0.24195265769958496,0.04269428551197052,0.4593051075935364,0.0807831734418869
TEST_0105,2,0.08884309977293015,0.13147124648094177,0.278460294008255,0.21725299954414368,0.09972842037677765,0.18424396216869354
TEST_0106,2,0.11508811265230179,0.05779236927628517,0.3432605564594269,0.08217651396989822,0.3311724066734314,0.07051002234220505
TEST_0107,0,0.3944472670555115,0.13954156637191772,0.04999101161956787,0.10718194395303726,0.24089066684246063,0.06794752180576324
TEST_0108,1,0.09662652760744095,0.35015907883644104,0.09981554746627808,0.16210491955280304,0.11235375702381134,0.17894017696380615
TEST_0109,4,0.11092817038297653,0.06088103726506233,0.33111998438835144,0.06912359595298767,0.34598308801651,0.08196411281824112
TEST_0110,4,0.04855981096625328,0.10386636853218079,0.3161833584308624,0.0403919443488121,0.36600005626678467,0.12499845027923584
TEST_0111,1,0.11171253770589828,0.43757399916648865,0.036365948617458344,0.1299310326576233,0.12259466201066971,0.16182182729244232
TEST_0112,1,0.11516791582107544,0.5126019716262817,0.021056661382317543,0.10930587351322174,0.10003695636987686,0.14183062314987183
TEST_0113,0,0.2887814939022064,0.2579006254673004,0.04433823749423027,0.10859425365924835,0.2058926224708557,0.09449277818202972
TEST_0114,4,0.09222478419542313,0.04737109690904617,0.32161474227905273,0.05071312561631203,0.42557528614997864,0.0625009685754776
TEST_0115,4,0.19165796041488647,0.20804433524608612,0.08818960934877396,0.1137102022767067,0.3027060329914093,0.09569185972213745
TEST_0116,2,0.11277981102466583,0.044407520443201065,0.3864310681819916,0.07294090837240219,0.31333795189857483,0.07010272145271301
TEST_0117,1,0.09837926179170609,0.48023325204849243,0.02652052417397499,0.10162851959466934,0.14947989583015442,0.14375856518745422
TEST_0118,1,0.12128455191850662,0.44619688391685486,0.032734986394643784,0.14572273194789886,0.09773334860801697,0.156327486038208
TEST_0119,1,0.09422022849321365,0.4807691276073456,0.04763134941458702,0.09765606373548508,0.10830222815275192,0.17142099142074585
TEST_0120,2,0.11887717247009277,0.06404057890176773,0.41567984223365784,0.16133397817611694,0.10653472691774368,0.13353370130062103
TEST_0121,3,0.12748827040195465,0.14488853514194489,0.22508104145526886,0.23999811708927155,0.09917068481445312,0.16337335109710693
TEST_0122,2,0.07136984169483185,0.06955008208751678,0.448986291885376,0.09257257729768753,0.2276613861322403,0.08985982090234756
TEST_0123,4,0.05556686595082283,0.07451175898313522,0.3615086078643799,0.0516936220228672,0.3625444173812866,0.09417470544576645
TEST_0124,1,0.13933132588863373,0.43235355615615845,0.024724137037992477,0.14985500276088715,0.11820750683546066,0.13552848994731903
TEST_0125,1,0.11564904451370239,0.4752359092235565,0.02070549502968788,0.11977541446685791,0.13370567560195923,0.13492843508720398
TEST_0126,4,0.076151043176651,0.11801076680421829,0.15940089523792267,0.043807417154312134,0.5016234517097473,0.1010063961148262
TEST_0127,1,0.10521573573350906,0.27448657155036926,0.1607794612646103,0.06607615202665329,0.23416759073734283,0.15927448868751526
TEST_0128,4,0.1518605649471283,0.24462637305259705,0.09885548055171967,0.07416661083698273,0.3288656175136566,0.10162536054849625
TEST_0129,1,0.12513403594493866,0.36697280406951904,0.05400320142507553,0.08089179545640945,0.24596090614795685,0.12703725695610046
TEST_0130,4,0.06783411651849747,0.12046429514884949,0.23847956955432892,0.03762251138687134,0.3954797089099884,0.1401197910308838
TEST_0131,4,0.19518959522247314,0.13530288636684418,0.09355141967535019,0.08411668241024017,0.39135921001434326,0.10048021376132965
TEST_0132,4,0.0978449136018753,0.10754837840795517,0.1776660680770874,0.04803817719221115,0.4475610554218292,0.12134139984846115
TEST_0133,1,0.08749809116125107,0.40080246329307556,0.07568149268627167,0.13639914989471436,0.11534382402896881,0.18427498638629913
TEST_0134,2,0.14626459777355194,0.05623980984091759,0.36440733075141907,0.12641295790672302,0.21547015011310577,0.09120514988899231
TEST_0135,1,0.14902959764003754,0.3908231556415558,0.0368553102016449,0.1253180205821991,0.16097068786621094,0.13700324296951294
TEST_0136,1,0.18743500113487244,0.4154927432537079,0.03745278716087341,0.14051364362239838,0.11681373417377472,0.10229209065437317
TEST_0137,4,0.09664023667573929,0.2659198045730591,0.11293894797563553,0.055382512509822845,0.32054921984672546,0.1485692858695984
TEST_0138,4,0.18192489445209503,0.07227964699268341,0.1425907164812088,0.06739846616983414,0.47981512546539307,0.05599115416407585
TEST_0139,1,0.10217144340276718,0.4612392783164978,0.03673378750681877,0.13116244971752167,0.11169034987688065,0.15700270235538483
TEST_0140,4,0.140494704246521,0.11714829504489899,0.27171939611434937,0.08849687874317169,0.2832786738872528,0.09886205196380615
TEST_0141,2,0.04233016446232796,0.08640584349632263,0.42820993065834045,0.04121136665344238,0.2678758502006531,0.1339668482542038
TEST_0142,1,0.15199150145053864,0.41180655360221863,0.05626393109560013,0.13852423429489136,0.13014857470989227,0.11126519739627838
TEST_0143,1,0.1275559812784195,0.3294847309589386,0.12293245643377304,0.13588397204875946,0.15270593762397766,0.13143692910671234
TEST_0144,1,0.12948957085609436,0.27623677253723145,0.12212381511926651,0.1869267374277115,0.10949055105447769,0.1757325530052185
TEST_0145,4,0.08850934356451035,0.06126656383275986,0.2921348512172699,0.05017582327127457,0.43678686022758484,0.07112658023834229
TEST_0146,1,0.14092788100242615,0.4673358201980591,0.024181723594665527,0.10143418610095978,0.11701811850070953,0.14910228550434113
TEST_0147,1,0.1573633849620819,0.41900086402893066,0.033084552735090256,0.12350507825613022,0.11516664177179337,0.15187948942184448
TEST_0148,4,0.10694309324026108,0.10031361877918243,0.12989182770252228,0.042395785450935364,0.5305647850036621,0.08989087492227554
TEST_0149,4,0.05730524659156799,0.11076553165912628,0.2870345413684845,0.03958428278565407,0.3579476773738861,0.14736273884773254
TEST_0150,2,0.12978367507457733,0.07532595098018646,0.36510169506073,0.23736876249313354,0.07722588628530502,0.11519404500722885
TEST_0151,2,0.12691159546375275,0.1478794515132904,0.24947041273117065,0.24876844882965088,0.08605819195508957,0.14091192185878754
TEST_0152,2,0.14790445566177368,0.11182452738285065,0.29285091161727905,0.10806401818990707,0.23713363707065582,0.10222245752811432
TEST_0153,4,0.060962993651628494,0.13055293262004852,0.2564111649990082,0.04177321493625641,0.366034597158432,0.14426513016223907
TEST_0154,4,0.06850400567054749,0.14928017556667328,0.20999951660633087,0.0679115429520607,0.31963208317756653,0.18467268347740173
TEST_0155,1,0.2266371250152588,0.31167760491371155,0.028696127235889435,0.1527959257364273,0.16758409142494202,0.11260911077260971
TEST_0156,1,0.16078348457813263,0.30607444047927856,0.060052163898944855,0.07491426914930344,0.26303479075431824,0.1351408213376999
TEST_0157,1,0.12089598923921585,0.35129186511039734,0.12387005984783173,0.09717415273189545,0.1678066849708557,0.13896124064922333
TEST_0158,4,0.08505421876907349,0.05360846593976021,0.32541799545288086,0.06638240069150925,0.38621869683265686,0.08331821113824844
TEST_0159,4,0.09324586391448975,0.1361381709575653,0.13575640320777893,0.06547711789608002,0.4311980605125427,0.13818438351154327
TEST_0160,1,0.12784630060195923,0.41384196281433105,0.04103199392557144,0.11162498593330383,0.15062889456748962,0.15502586960792542
TEST_0161,2,0.09938672184944153,0.18327876925468445,0.303615927696228,0.11992339789867401,0.1803186684846878,0.11347651481628418
TEST_0162,4,0.056103888899087906,0.09086397290229797,0.27869370579719543,0.041931912302970886,0.39346274733543396,0.13894379138946533
TEST_0163,0,0.3373485505580902,0.2678644061088562,0.04156837984919548,0.1326068937778473,0.13879042863845825,0.08182135224342346
TEST_0164,4,0.06229360029101372,0.2177373468875885,0.19075901806354523,0.050689756870269775,0.2759663760662079,0.2025539129972458
TEST_0165,4,0.10617685317993164,0.08938640356063843,0.2470807284116745,0.050770364701747894,0.42437297105789185,0.08221268653869629
TEST_0166,0,0.3884340226650238,0.10926447808742523,0.05776597559452057,0.11422211676836014,0.2547360360622406,0.07557736337184906
TEST_0167,2,0.09495697170495987,0.09976520389318466,0.3513275682926178,0.20259299874305725,0.08403117209672928,0.16732607781887054
TEST_0168,4,0.09238558262586594,0.06549673527479172,0.304098904132843,0.0589836910367012,0.40330925583839417,0.07572583854198456
TEST_0169,0,0.3343029320240021,0.13700006902217865,0.05025215446949005,0.11251194030046463,0.2875955104827881,0.0783374011516571
TEST_0170,4,0.11100002378225327,0.1224851980805397,0.13405866920948029,0.04643479362130165,0.4939875304698944,0.09203378856182098
TEST_0171,2,0.10185723751783371,0.041710563004016876,0.48825401067733765,0.1029854267835617,0.17923004925251007,0.08596272021532059
TEST_0172,2,0.17118804156780243,0.05952618271112442,0.3706505298614502,0.20030982792377472,0.10885018855333328,0.08947523683309555
TEST_0173,4,0.15804558992385864,0.2108142077922821,0.061959750950336456,0.04839275777339935,0.41884711384773254,0.1019405722618103
TEST_0174,1,0.10464981943368912,0.5205036401748657,0.0251252893358469,0.0995209813117981,0.10509955883026123,0.1451006978750229
TEST_0175,0,0.29593631625175476,0.17416109144687653,0.04969869926571846,0.11995156109333038,0.2613460123538971,0.09890630096197128
TEST_0176,4,0.31694701313972473,0.0610324889421463,0.1160612478852272,0.10736164450645447,0.335898220539093,0.06269937008619308
TEST_0177,1,0.27507472038269043,0.3416055142879486,0.029546577483415604,0.1313074380159378,0.12127193063497543,0.10119381546974182
TEST_0178,1,0.15970586240291595,0.3273206353187561,0.11430133134126663,0.13615798950195312,0.12902505695819855,0.13348914682865143
TEST_0179,1,0.09597049653530121,0.445881724357605,0.06329023092985153,0.0845174640417099,0.1284618228673935,0.18187826871871948
TEST_0180,2,0.0429767481982708,0.10716617107391357,0.370736688375473,0.04957795515656471,0.26421311497688293,0.16532932221889496
TEST_0181,2,0.12163548171520233,0.1287863701581955,0.2625824213027954,0.10740932077169418,0.23557664453983307,0.1440097689628601
TEST_0182,4,0.27066570520401,0.07391117513179779,0.09379759430885315,0.07057409733533859,0.428717702627182,0.06233371049165726
TEST_0183,0,0.3784552216529846,0.10413284599781036,0.054625969380140305,0.08142222464084625,0.32192090153694153,0.05944283679127693
TEST_0184,1,0.08441109955310822,0.48032453656196594,0.05302455276250839,0.07834342867136002,0.11721428483724594,0.1866820752620697
TEST_0185,1,0.2450409233570099,0.2542595863342285,0.05186852440237999,0.1283712238073349,0.24857072532176971,0.07188902050256729
TEST_0186,1,0.14875076711177826,0.3124132454395294,0.13257576525211334,0.12686501443386078,0.15614014863967896,0.12325508147478104
TEST_0187,1,0.12154774367809296,0.45010751485824585,0.02316337451338768,0.1336788535118103,0.11723511666059494,0.15426740050315857
TEST_0188,1,0.176204651594162,0.31707698106765747,0.04964728653430939,0.21334518492221832,0.09177857637405396,0.15194730460643768
TEST_0189,1,0.10000628978013992,0.3485826253890991,0.07706550508737564,0.11578323692083359,0.1375952959060669,0.22096705436706543
TEST_0190,2,0.04341500997543335,0.1203346699476242,0.35175982117652893,0.05089392140507698,0.28231653571128845,0.15128003060817719
TEST_0191,4,0.0574142187833786,0.16629058122634888,0.2691158056259155,0.05333038792014122,0.28124096989631653,0.17260803282260895
TEST_0192,2,0.05689501017332077,0.10137137025594711,0.3334427773952484,0.04084167629480362,0.32590562105178833,0.14154353737831116
TEST_0193,2,0.05723045766353607,0.07019533216953278,0.4668566882610321,0.05664907023310661,0.24017570912837982,0.10889273136854172
TEST_0194,1,0.097012959420681,0.4400407373905182,0.04481760784983635,0.13232161104679108,0.10805172473192215,0.17775534093379974
TEST_0195,4,0.07718927413225174,0.1554512232542038,0.23234272003173828,0.051116943359375,0.3159291446208954,0.1679706871509552
TEST_0196,1,0.11206654459238052,0.24476610124111176,0.15893994271755219,0.13336949050426483,0.23794731497764587,0.11291060596704483
TEST_0197,3,0.1149967834353447,0.1660156399011612,0.22809140384197235,0.23515309393405914,0.09332580864429474,0.16241726279258728
TEST_0198,1,0.13515856862068176,0.42963406443595886,0.03345874324440956,0.14126594364643097,0.1106536015868187,0.14982910454273224
TEST_0199,0,0.39755555987358093,0.10517074912786484,0.06659051030874252,0.15569259226322174,0.19999787211418152,0.07499271631240845
TEST_0200,2,0.05323203280568123,0.09300459921360016,0.38865041732788086,0.04768572747707367,0.2934921681880951,0.1239350214600563
TEST_0201,1,0.1325356364250183,0.44133126735687256,0.02455810084939003,0.09639164805412292,0.16245053708553314,0.14273279905319214
TEST_0202,1,0.16263854503631592,0.31113651394844055,0.10997447371482849,0.15848737955093384,0.09184706211090088,0.16591601073741913
TEST_0203,2,0.08220820128917694,0.0482805110514164,0.508161187171936,0.17027445137500763,0.09193762391805649,0.09913799911737442
TEST_0204,4,0.09928922355175018,0.11763730645179749,0.1989622563123703,0.05513843148946762,0.4159533679485321,0.11301940679550171
TEST_0205,2,0.1788812279701233,0.06032613664865494,0.3311392366886139,0.16725659370422363,0.15635201334953308,0.10604479163885117
TEST_0206,0,0.3740712106227875,0.18467646837234497,0.04554888978600502,0.14259281754493713,0.17511984705924988,0.07799077033996582
TEST_0207,2,0.1577325314283371,0.187046617269516,0.20243696868419647,0.1930290013551712,0.12691305577754974,0.1328418254852295
TEST_0208,1,0.11640940606594086,0.42318564653396606,0.04299227148294449,0.10199780762195587,0.16142287850379944,0.15399198234081268
TEST_0209,1,0.05438176542520523,0.29780313372612,0.1644749492406845,0.06471031159162521,0.21297164261341095,0.2056582123041153
TEST_0210,1,0.09783980250358582,0.3444952368736267,0.10610832273960114,0.11092136800289154,0.13390500843524933,0.20673026144504547
TEST_0211,1,0.13327041268348694,0.38104239106178284,0.04559257626533508,0.17299655079841614,0.0907723531126976,0.176325723528862
TEST_0212,1,0.11932256817817688,0.43127191066741943,0.03890741989016533,0.15145881474018097,0.10898923128843307,0.15005004405975342
TEST_0213,4,0.05540125072002411,0.22386592626571655,0.19022774696350098,0.05244654044508934,0.3118458092212677,0.16621270775794983
TEST_0214,4,0.23063813149929047,0.15976428985595703,0.05640796199440956,0.07122579962015152,0.39415639638900757,0.08780742436647415
TEST_0215,4,0.10378573089838028,0.1399969607591629,0.18381142616271973,0.07455291599035263,0.3919914662837982,0.10586148500442505
TEST_0216,1,0.12702429294586182,0.3281853497028351,0.1207735612988472,0.09459535777568817,0.19742535054683685,0.13199611008167267
TEST_0217,1,0.12645648419857025,0.5000597238540649,0.02043413743376732,0.10749997198581696,0.10806179791688919,0.13748790323734283
TEST_0218,4,0.167361319065094,0.06358005106449127,0.21454888582229614,0.06924416869878769,0.43085768818855286,0.05440789461135864
TEST_0219,1,0.11962766200304031,0.4777936041355133,0.02570016123354435,0.1275321990251541,0.10076674818992615,0.1485796421766281
TEST_0220,1,0.12470201402902603,0.46008071303367615,0.02665712870657444,0.13611668348312378,0.1031256690621376,0.14931780099868774
